Flight ID,Flight Number,Airline,Plane,Origin City,Origin Airport,Origin Code,Origin Country,Destination City,Destination Airport,Destination Code,Destination Country,Departure Time,Arrival Time,Duration (Hours),Operating Days,Economy Fare (USD),Business Fare (USD),First Fare (USD),Route Type,Distance Category
10558,FL10558,Thai Lion Air,SL117,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,05:00,08:30,3.50,Saturday,22576.0,,,International,Medium-haul
10559,FL10559,Thai Lion Air,SL117,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,05:00,08:30,3.50,Thursday,23376.0,,,International,Medium-haul
10560,FL10560,Indonesia AirAsia,QZ252,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,15:15,18:50,3.58,Sunday,24100.0,,,International,Medium-haul
10561,FL10561,Indonesia AirAsia,QZ252,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,15:15,18:50,3.58,Wednesday,24100.0,,,International,Medium-haul
10562,FL10562,Indonesia AirAsia,QZ252,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,15:15,18:50,3.58,Friday,25807.0,,,International,Medium-haul
10563,FL10563,Thai Lion Air,SL117,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,05:00,08:30,3.50,Monday,27759.0,,,International,Medium-haul
10564,FL10564,Thai Lion Air,SL117,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,05:00,08:30,3.50,Tuesday,27759.0,,,International,Medium-haul
10565,FL10565,Indonesia AirAsia,QZ252,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,15:15,18:50,3.58,Monday,28549.0,,,International,Medium-haul
10566,FL10566,Thai Airways,TG434,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:35,16:05,3.50,Monday,35613.0,,50936.0,International,Medium-haul
10567,FL10567,Thai Airways,TG434,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:35,16:05,3.50,Sunday,35613.0,,51048.0,International,Medium-haul
10568,FL10568,Thai Airways,TG434,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:35,16:05,3.50,Wednesday,35613.0,,50936.0,International,Medium-haul
10569,FL10569,Thai Airways,TG434,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:35,16:05,3.50,Thursday,35613.0,,,International,Medium-haul
10570,FL10570,Thai Lion Air,SL117,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,05:00,08:30,3.50,Friday,39748.0,,,International,Medium-haul
10571,FL10571,Thai Airways,TG434,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:35,16:05,3.50,Friday,40480.0,,79369.0,International,Medium-haul
10572,FL10572,Indonesia AirAsia,QZ202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,18:35,21:40,3.08,Thursday,11304.0,,,International,Medium-haul
10573,FL10573,Indonesia AirAsia,QZ202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,18:35,21:40,3.08,Saturday,12148.0,,,International,Medium-haul
10574,FL10574,Batik Air,ID6018,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,17:00,20:05,3.08,Thursday,12843.0,,,International,Medium-haul
10575,FL10575,Indonesia AirAsia,QZ202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,18:35,21:40,3.08,Tuesday,12888.0,,,International,Medium-haul
10576,FL10576,Indonesia AirAsia,QZ202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,18:35,21:40,3.08,Wednesday,12888.0,,,International,Medium-haul
10577,FL10577,AirAsia,AK385,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,14:50,18:00,3.17,Thursday,12888.0,,,International,Medium-haul
10578,FL10578,AirAsia,AK381,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,08:35,11:45,3.17,Saturday,12888.0,,,International,Medium-haul
10579,FL10579,AirAsia,AK385,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,14:50,18:05,3.25,Tuesday,12888.0,,,International,Medium-haul
10580,FL10580,Batik Air Malaysia,OD315,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,09:30,12:35,3.08,Sunday,13502.0,,27621.0,International,Medium-haul
10581,FL10581,Batik Air Malaysia,OD315,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,10:40,13:45,3.08,Thursday,13502.0,,,International,Medium-haul
10582,FL10582,Batik Air Malaysia,OD315,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,10:40,13:45,3.08,Saturday,13502.0,,27621.0,International,Medium-haul
10583,FL10583,Batik Air Malaysia,OD349,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,14:00,17:10,3.17,Thursday,13502.0,,48272.0,International,Medium-haul
10584,FL10584,Batik Air Malaysia,OD349,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,14:00,17:10,3.17,Tuesday,13502.0,,32840.0,International,Medium-haul
10585,FL10585,Indonesia AirAsia,QZ200,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,05:00,08:00,3.00,Wednesday,13844.0,,,International,Short-haul
10586,FL10586,Citilink,QG502,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,11:25,14:45,3.33,Sunday,13970.0,,,International,Medium-haul
10587,FL10587,Indonesia AirAsia,QZ202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,19:50,22:55,3.08,Monday,14249.0,,,International,Medium-haul
10588,FL10588,Indonesia AirAsia,QZ200,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,05:00,08:00,3.00,Saturday,14534.0,,,International,Short-haul
10589,FL10589,Indonesia AirAsia,QZ202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,19:20,22:25,3.08,Friday,14534.0,,,International,Medium-haul
10590,FL10590,Indonesia AirAsia,QZ202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,19:20,22:25,3.08,Sunday,14534.0,,,International,Medium-haul
10591,FL10591,AirAsia,AK381,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,08:35,11:45,3.17,Thursday,14534.0,,,International,Medium-haul
10592,FL10592,AirAsia,AK385,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,14:50,18:00,3.17,Saturday,14534.0,,,International,Medium-haul
10593,FL10593,AirAsia,AK381,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,08:35,11:45,3.17,Sunday,14534.0,,,International,Medium-haul
10594,FL10594,AirAsia,AK381,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,08:35,11:45,3.17,Wednesday,14534.0,,,International,Medium-haul
10595,FL10595,AirAsia,AK385,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,14:50,18:05,3.25,Wednesday,14534.0,,,International,Medium-haul
10596,FL10596,Citilink,QG502,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,11:25,14:45,3.33,Saturday,14806.0,,,International,Medium-haul
10597,FL10597,Emirates,EK355,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,21:40,00:50,3.17,Tuesday,30676.0,,177872.0,International,Medium-haul
10598,FL10598,Emirates,EK355,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,21:40,00:50,3.17,Wednesday,35139.0,,176470.0,International,Medium-haul
10599,FL10599,Emirates,EK355,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,21:40,00:50,3.17,Thursday,35476.0,,272145.0,International,Medium-haul
10600,FL10600,Emirates,EK355,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,21:40,00:50,3.17,Monday,40275.0,,177698.0,International,Medium-haul
10601,FL10601,Emirates,EK353,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:50,04:15,3.42,Monday,40564.0,,225763.0,International,Medium-haul
10602,FL10602,Singapore Airlines,SQ494,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,15:10,18:25,3.25,Thursday,40927.0,,352810.0,International,Medium-haul
10603,FL10603,Singapore Airlines,SQ494,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,15:10,18:25,3.25,Wednesday,41600.0,,352810.0,International,Medium-haul
10604,FL10604,Emirates,EK355,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,21:40,00:50,3.17,Sunday,45782.0,,273828.0,International,Medium-haul
10605,FL10605,Emirates,EK353,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:50,04:15,3.42,Sunday,45782.0,,273828.0,International,Medium-haul
10606,FL10606,Emirates,EK353,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:50,04:15,3.42,Tuesday,45782.0,,177785.0,International,Medium-haul
10607,FL10607,Emirates,EK353,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:50,04:15,3.42,Thursday,45782.0,,272145.0,International,Medium-haul
10608,FL10608,Singapore Airlines,SQ494,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,15:10,18:25,3.25,Tuesday,48057.0,,352810.0,International,Medium-haul
10609,FL10609,Emirates,EK355,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,21:40,00:50,3.17,Friday,66723.0,,273227.0,International,Medium-haul
10610,FL10610,Singapore Airlines,SQ494,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,15:10,18:25,3.25,Friday,78857.0,,185463.0,International,Medium-haul
10611,FL10611,Singapore Airlines,SQ494,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,15:10,18:25,3.25,Monday,79599.0,,610479.0,International,Medium-haul
10612,FL10612,Singapore Airlines,SQ494,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,15:10,18:25,3.25,Sunday,79599.0,,354809.0,International,Medium-haul
10613,FL10613,Emirates,EK353,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:50,04:15,3.42,Saturday,108602.0,,,International,Medium-haul
10614,FL10614,Emirates,EK353,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:50,04:15,3.42,Friday,108602.0,,,International,Medium-haul
10615,FL10615,Singapore Airlines,SQ494,Singapore,Singapore Changi Airport,SIN,Singapore,Dubai,Dubai International Airport,DXB,United Arab Emirates,15:10,18:25,3.25,Saturday,257291.0,,248409.0,International,Medium-haul
10616,FL10616,Singapore Airlines,SQ38,Singapore,Singapore Changi Airport,SIN,Singapore,Los Angeles,Los Angeles International Airport,LAX,United States,20:45,21:40,0.92,Monday,144858.0,,514671.0,International,Short-haul
10617,FL10617,Singapore Airlines,SQ38,Singapore,Singapore Changi Airport,SIN,Singapore,Los Angeles,Los Angeles International Airport,LAX,United States,20:45,21:40,0.92,Wednesday,144858.0,329574.0,1029608.0,International,Short-haul
10618,FL10618,Singapore Airlines,SQ36,Singapore,Singapore Changi Airport,SIN,Singapore,Los Angeles,Los Angeles International Airport,LAX,United States,18:40,19:35,0.92,Sunday,144858.0,,,International,Short-haul
10619,FL10619,Singapore Airlines,SQ38,Singapore,Singapore Changi Airport,SIN,Singapore,Los Angeles,Los Angeles International Airport,LAX,United States,20:45,21:40,0.92,Friday,144858.0,,1029608.0,International,Short-haul
10620,FL10620,Singapore Airlines,SQ38,Singapore,Singapore Changi Airport,SIN,Singapore,Los Angeles,Los Angeles International Airport,LAX,United States,20:45,21:40,0.92,Tuesday,186218.0,229735.0,1029608.0,International,Short-haul
10621,FL10621,Qantas,QF1,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:45,06:35,6.83,Tuesday,99490.0,278084.0,,International,Long-haul
10622,FL10622,Qantas,QF1,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:45,06:35,6.83,Wednesday,124422.0,201430.0,483092.0,International,Long-haul
10623,FL10623,Qantas,QF1,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:45,06:35,6.83,Sunday,124422.0,202965.0,400762.0,International,Long-haul
10624,FL10624,Singapore Airlines,SQ308,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,09:00,15:40,6.67,Monday,139162.0,,,International,Long-haul
10625,FL10625,Singapore Airlines,SQ322,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:30,05:55,6.42,Wednesday,139576.0,,,International,Long-haul
10626,FL10626,Singapore Airlines,SQ322,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:30,05:55,6.42,Saturday,139576.0,,,International,Long-haul
10627,FL10627,Singapore Airlines,SQ322,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:30,05:55,6.42,Friday,139576.0,,,International,Long-haul
10628,FL10628,Singapore Airlines,SQ322,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:30,05:55,6.42,Monday,139576.0,,549158.0,International,Long-haul
10629,FL10629,Singapore Airlines,SQ306,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,01:10,07:45,6.58,Thursday,139576.0,,549158.0,International,Long-haul
10630,FL10630,Singapore Airlines,SQ306,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,01:10,07:45,6.58,Friday,139576.0,,,International,Long-haul
10631,FL10631,Singapore Airlines,SQ318,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,12:35,19:15,6.67,Monday,139576.0,,547313.0,International,Long-haul
10632,FL10632,Singapore Airlines,SQ308,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,09:00,15:40,6.67,Wednesday,139576.0,,541928.0,International,Long-haul
10633,FL10633,Singapore Airlines,SQ318,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,12:35,19:15,6.67,Wednesday,139576.0,,549158.0,International,Long-haul
10634,FL10634,Singapore Airlines,SQ308,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,09:00,15:40,6.67,Thursday,139576.0,,,International,Long-haul
10635,FL10635,Singapore Airlines,SQ318,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,12:35,19:15,6.67,Thursday,139576.0,,549158.0,International,Long-haul
10636,FL10636,Singapore Airlines,SQ308,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,09:00,15:40,6.67,Friday,139576.0,203677.0,600367.0,International,Long-haul
10637,FL10637,Singapore Airlines,SQ318,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,12:35,19:15,6.67,Friday,139576.0,294895.0,600367.0,International,Long-haul
10638,FL10638,Singapore Airlines,SQ322,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:30,05:55,6.42,Tuesday,140208.0,,601664.0,International,Long-haul
10639,FL10639,Singapore Airlines,SQ322,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,23:30,05:55,6.42,Sunday,140208.0,,,International,Long-haul
10640,FL10640,Singapore Airlines,SQ306,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,01:10,07:45,6.58,Tuesday,140208.0,,,International,Long-haul
10641,FL10641,Singapore Airlines,SQ308,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,09:00,15:40,6.67,Tuesday,140208.0,,,International,Long-haul
10642,FL10642,Singapore Airlines,SQ318,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,12:35,19:15,6.67,Tuesday,140208.0,,601664.0,International,Long-haul
10643,FL10643,Singapore Airlines,SQ308,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,09:00,15:40,6.67,Sunday,140597.0,,,International,Long-haul
10644,FL10644,Singapore Airlines,SQ318,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,12:35,19:15,6.67,Sunday,140597.0,,549158.0,International,Long-haul
10645,FL10645,Singapore Airlines,SQ306,Singapore,Singapore Changi Airport,SIN,Singapore,London,Heathrow Airport,LHR,United Kingdom,01:10,07:45,6.58,Monday,144606.0,,549158.0,International,Long-haul
10646,FL10646,Japan Airlines,JL36,Singapore,Singapore Changi Airport,SIN,Singapore,Tokyo,Haneda Airport,HND,Japan,21:50,05:50,8.00,Tuesday,53731.0,,157235.0,International,Long-haul
10647,FL10647,All Nippon Airways,NH844,Singapore,Singapore Changi Airport,SIN,Singapore,Tokyo,Haneda Airport,HND,Japan,22:10,06:30,8.33,Wednesday,55683.0,91973.0,,International,Long-haul
10648,FL10648,All Nippon Airways,NH844,Singapore,Singapore Changi Airport,SIN,Singapore,Tokyo,Haneda Airport,HND,Japan,22:10,06:30,8.33,Sunday,55683.0,,339646.0,International,Long-haul
10649,FL10649,All Nippon Airways,NH844,Singapore,Singapore Changi Airport,SIN,Singapore,Tokyo,Haneda Airport,HND,Japan,22:10,06:30,8.33,Tuesday,55683.0,180506.0,164577.0,International,Long-haul
10650,FL10650,All Nippon Airways,NH844,Singapore,Singapore Changi Airport,SIN,Singapore,Tokyo,Haneda Airport,HND,Japan,22:10,06:30,8.33,Thursday,55683.0,135430.0,342428.0,International,Long-haul
